"tipo_bien","numero_oficio","juzgado","tipo_delito","medida","fecha_recepcion","fecha_medida","localizacion","provincia","estupefaciente_sustancia","estupefaciente_cantidad","arma_tipo","arma_numero_serie","arma_marca","arma_modelo","arma_calibre","automotor_tipo","automotor_dominio","automotor_marca","automotor_modelo","automotor_color","automotor_anio","aeronave_numero_serie","aeronave_matricula","aeronave_marca","aeronave_modelo","buque_pais","buque_nombre","buque_matricula","dinero_moneda_descripcion","dinero_cantidad","titulo_tipo","titulo_nombre_emisor","titulo_cantidad","titulo_fecha_vencimiento","titulo_categoria","titulo_bolsa_cotiza","titulo_moneda","otro_clasificacion","otro_detalle","provincia_indec_id"
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","100877",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","129395",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION ley 22415 - CODIGO ADUANERO","Decomiso",,,,,"Marihuana","51991",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION ley 22415 - CODIGO ADUANERO","Decomiso",,,,,"Marihuana","74873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","56733",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION ley 22415 - CODIGO ADUANERO","Decomiso",,,,,"Marihuana","1114150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION ley 22415 - CODIGO ADUANERO","Decomiso",,,,,"Marihuana","363610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Decomiso",,,,,"Marihuana","60385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION ley 22415 - CODIGO ADUANERO","Decomiso",,,,,"Marihuana","16758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","9540",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","1716183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION ley 22415 - CODIGO ADUANERO","Decomiso",,,,,"Marihuana","112893",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","6330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION ley 22415 - CODIGO ADUANERO","Decomiso",,,,,"Marihuana","208000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","108360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","561000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","523","Tribunal Oral en lo Criminal Federal de Formosa","Inf Ley 22415 - Contrabando de estupefacientes (art. 866)","Decomiso",,,,,"Marihuana","93883",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1511","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2017-10-05",,,"Cocaína","1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1511","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2017-10-05",,,"Marihuana","1676.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1922","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","364645823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1564","Tribunal Oral en lo Criminal Federal de Formosa","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2017-11-08",,,"Marihuana","31297",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1430","Tribunal Oral en lo Criminal Federal de Fuego, Antartida e Islas","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2017-09-08",,,"Cocaína","15220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1821","Tribunal Oral en lo Criminal Federal de Fuego, Antartida e Islas","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2018-06-15",,,"Cocaína","91.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1821","Tribunal Oral en lo Criminal Federal de Fuego, Antartida e Islas","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2018-06-15",,,"Marihuana","1865.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1389","Tribunal Oral en lo Criminal Federal de General Roca","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,"2017-05-02",,,"Marihuana","34473",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1477","Tribunal Oral en lo Criminal Federal de General Roca","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Cocaína","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1477","Tribunal Oral en lo Criminal Federal de General Roca","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","52480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1905","Tribunal Oral en lo Criminal Federal de General Roca","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","62764",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1902","Tribunal Oral en lo Criminal Federal de General Roca","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Cocaína","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
"estupefaciente","1902","Tribunal Oral en lo Criminal Federal de General Roca","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Decomiso",,,,,"Marihuana","3037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
